title,avg_reviews,complete_link,publisher
Invisible Women: Data Bias in a World Designed for Men,4.7,https://www.amazon.com/Invisible-Women-Data-World-Designed/dp/1419735217/ref=sr_1_184?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-184,"Harry N. Abrams (March 2, 2021)"
Data Quality Fundamentals: A Practitioner's Guide to Building Trustworthy Data Pipelines,4.6,https://www.amazon.com/Data-Quality-Fundamentals-Practitioners-Trustworthy/dp/1098112040/ref=sr_1_251?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-251,"O'Reilly Media; 1st edition (October 11, 2022)"
Communicating with Data: The Art of Writing for Data Science,4.6,https://www.amazon.com/Communicating-Data-Art-Writing-Science/dp/019886275X/ref=sr_1_250?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-250,"Oxford University Press; 1st edition (May 25, 2021)"
Big Data Science in Finance,4.1,https://www.amazon.com/Data-Science-Finance-Irene-Aldridge/dp/111960298X/ref=sr_1_252?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-252,"Wiley; 1st edition (January 27, 2021)"
Hands-On Business Intelligence with DAX: Discover the intricacies of this powerful query language to gain valuable insights from your data,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07564623RP8EQFJ7JOBH&qualifier=1671165050&id=5922903231367767&widgetName=sp_mtf&url=%2FHands-Business-Intelligence-DAX-intricacies%2Fdp%2F1838824308%2Fref%3Dsr_1_180_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165050%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-180-spons%26psc%3D1,"Packt Publishing (January 31, 2020)"
Data Science Crash Course for Beginners with Python: Fundamentals and Practices with Python (Machine Learning & Data Science for Beginners),5.0,https://www.amazon.com/Science-Crash-Course-Beginners-Python/dp/1734790148/ref=sr_1_247?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-247,"AI Publishing LLC (August 31, 2020)"
Azure Data Scientist Associate Certification Guide: A hands-on guide to machine learning in Azure and passing the Microsoft Certified DP-100 exam,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07383351LXTTO69ZN3QK&qualifier=1671165050&id=5922903231367767&widgetName=sp_mtf&url=%2FAzure-Scientist-Associate-Certification-hands%2Fdp%2F1800565003%2Fref%3Dsr_1_179_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165050%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-179-spons%26psc%3D1,"Packt Publishing (December 3, 2021)"
"Learn Power BI: A comprehensive, step-by-step guide for beginners to learn real-world business intelligence, 2nd Edition",4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0206103108A47FMUUH2U&qualifier=1671165050&id=5922903231367767&widgetName=sp_mtf&url=%2FLearn-Power-comprehensive-step-step%2Fdp%2F1801811954%2Fref%3Dsr_1_178_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165050%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-178-spons%26psc%3D1,"Packt Publishing; 2nd ed. edition (February 18, 2022)"
"The United States of America: the Superpower, the Trump Presidency & the Fall of Western Civilization",4.4,https://www.amazon.com/United-States-America-Superpower-Civilization-ebook/dp/B08JGPW3RM/ref=sr_1_243?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-243,"Xlibris US (August 31, 2020)"
The Hundred-Page Machine Learning Book,4.6,https://www.amazon.com/Hundred-Page-Machine-Learning-Book/dp/199957950X/ref=sr_1_244?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-244,"Andriy Burkov (January 13, 2019)"
Pattern Recognition and Machine Learning (Information Science and Statistics),4.6,https://www.amazon.com/Pattern-Recognition-Learning-Information-Statistics/dp/0387310738/ref=sr_1_238?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-238,"Springer (August 17, 2006)"
A Hands-On Introduction to Data Science,4.6,https://www.amazon.com/Hands-Introduction-Data-Science/dp/1108472443/ref=sr_1_237?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-237,"Cambridge University Press; 1st edition (April 2, 2020)"
"Introducing Data Science: Big Data, Machine Learning, and more, using Python tools",4.4,https://www.amazon.com/Introducing-Data-Science-Machine-Learning/dp/1633430030/ref=sr_1_231?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-231,"Manning; 1st edition (May 23, 2016)"
HBR Guide to Data Analytics Basics for Managers (HBR Guide Series),4.5,https://www.amazon.com/Guide-Data-Analytics-Basics-Managers/dp/1633694283/ref=sr_1_234?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-234,"Harvard Business Review Press (April 3, 2018)"
"Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and MLOps",4.6,https://www.amazon.com/Machine-Learning-Design-Patterns-Preparation/dp/1098115783/ref=sr_1_232?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-232,"O'Reilly Media; 1st edition (November 10, 2020)"
Natural Language Processing with Transformers: Building Language Applications with Hugging Face,4.6,https://www.amazon.com/Natural-Language-Processing-Transformers-Applications/dp/1098103246/ref=sr_1_229?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-229,"O'Reilly Media; 1st edition (March 1, 2022)"
Feature Engineering and Selection (Chapman & Hall/CRC Data Science Series),4.5,https://www.amazon.com/Feature-Engineering-Selection-Chapman-Science/dp/1032090855/ref=sr_1_300?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-300,"Routledge; 1st edition (June 30, 2021)"
Don't Trust Your Gut: Using Data to Get What You Really Want in LIfe,4.3,https://www.amazon.com/Dont-Trust-Your-Gut-Really-ebook/dp/B0983M7Z7H/ref=sr_1_298?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-298,"Dey Street Books (May 10, 2022)"
Humble Pi: When Math Goes Wrong in the Real World,4.6,https://www.amazon.com/Humble-Pi-When-Wrong-World/dp/0593084691/ref=sr_1_299?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-299,"Riverhead Books (January 19, 2021)"
The Tableau Workshop: A practical guide to the art of data visualization with Tableau,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A029339114J7CE6TYQZ8A&qualifier=1671165060&id=994456475850918&widgetName=sp_mtf&url=%2FTableau-Workshop-practical-guide-visualization%2Fdp%2F1800207654%2Fref%3Dsr_1_226_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-226-spons%26psc%3D1,"Packt Publishing (April 28, 2022)"
"Splunk Operational Intelligence Cookbook: Over 80 recipes for transforming your data into business-critical insights using Splunk, 3rd Edition",4.6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02058912GFICS9BHBPJW&qualifier=1671165060&id=994456475850918&widgetName=sp_mtf&url=%2FSplunk-Operational-Intelligence-Cookbook-business-critical%2Fdp%2F1788835239%2Fref%3Dsr_1_227_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-227-spons%26psc%3D1,"Packt Publishing; 3rd Revised edition (May 28, 2018)"
Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,4.3,https://www.amazon.com/Hands-Data-Science-Marketing-strategies/dp/1789346347/ref=sr_1_295?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-295,"Packt Publishing (March 29, 2019)"
R for Political Data Science (Chapman & Hall/CRC The R Series),5.0,https://www.amazon.com/Political-Data-Science-Chapman-Hall/dp/0367818833/ref=sr_1_293?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-293,"Chapman and Hall/CRC; 1st edition (May 30, 2022)"
Targeted Learning in Data Science: Causal Inference for Complex Longitudinal Studies (Springer Series in Statistics),5.0,https://www.amazon.com/Targeted-Learning-Data-Science-Longitudinal/dp/3319653032/ref=sr_1_294?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-294,"Springer; 1st ed. 2018 edition (April 10, 2018)"
Integrating Data,5.0,https://www.amazon.com/Integrating-Data-Bill-Inmon/dp/1634622820/ref=sr_1_292?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-292,"Technics Publications; First edition (August 25, 2022)"
R for Health Data Science,4.6,https://www.amazon.com/Health-Data-Science-Ewen-Harrison/dp/0367428199/ref=sr_1_288?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-288,"Chapman and Hall/CRC; 1st edition (November 17, 2020)"
"Data Visualization with Python for Beginners: Visualize Your Data using Pandas, Matplotlib and Seaborn (Machine Learning & Data Science for Beginners)",4.1,https://www.amazon.com/Data-Visualization-Python-Beginners-Matplotlib/dp/1733042687/ref=sr_1_280?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-280,"AI Publishing LLC (February 14, 2020)"
Grokking Algorithms: An Illustrated Guide for Programmers and Other Curious People,4.6,https://www.amazon.com/Grokking-Algorithms-illustrated-programmers-curious/dp/1617292230/ref=sr_1_281?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-281,"Manning; 1st edition (May 1, 2016)"
Calling Bullshit: The Art of Skepticism in a Data-Driven World,4.6,https://www.amazon.com/Calling-Bullshit-Skepticism-Data-Driven-World/dp/0525509208/ref=sr_1_270?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-270,"Random House Trade Paperbacks; Reprint edition (April 20, 2021)"
"Practitioner’s Guide to Data Science: Streamlining Data Science Solutions using Python, Scikit-Learn, and Azure ML Service Platform (English Edition)",4.5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A09554603D4UIO3W4LI06&qualifier=1671165070&id=2380392184025275&widgetName=sp_mtf&url=%2FPractitioners-Guide-Data-Science-Streamlining%2Fdp%2F9391392873%2Fref%3Dsr_1_276_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-276-spons%26psc%3D1,"BPB Publications (January 17, 2022)"
"Data Visualization: Clear Introduction to Data Visualization with Python. Proper Guide for Data Scientist (Data Mining, Analytics and Visualization)",3.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01648802IKWBPR428R27&qualifier=1671165070&id=2380392184025275&widgetName=sp_mtf&url=%2FData-Visualization-Introduction-Python-Scientist%2Fdp%2FB08JHGFHM1%2Fref%3Dsr_1_275_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-275-spons%26psc%3D1,"Independently published (September 22, 2020)"
Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,4.4,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03289781OACCZZACTGAG&qualifier=1671165070&id=2380392184025275&widgetName=sp_mtf&url=%2FData-Engineering-AWS-Gareth-Eagar%2Fdp%2F1800560419%2Fref%3Dsr_1_274_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-274-spons%26psc%3D1,"Packt Publishing (December 29, 2021)"
MongoDB Fundamentals: A hands-on guide to using MongoDB and Atlas in the real world,4.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A00982133QR93JCKZH49V&qualifier=1671165079&id=8562001978254698&widgetName=sp_mtf&url=%2FMongoDB-Workshop-Interactive-Approach-Learning%2Fdp%2F1839210648%2Fref%3Dsr_1_318_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-318-spons%26psc%3D1,"Packt Publishing (December 22, 2020)"
Secondary Data in Mixed Methods Research (Mixed Methods Research Series),4.5,https://www.amazon.com/Secondary-Data-Mixed-Methods-Research/dp/1506389570/ref=sr_1_272?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-272,"SAGE Publications, Inc; 1st edition (June 21, 2022)"
Python for Data Science: Comprehensive Guide to Data Science with Python,3.8,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A10367072N7XJ1JE5FRVA&qualifier=1671165079&id=8562001978254698&widgetName=sp_mtf&url=%2FPython-Data-Science-Comprehensive-Guide%2Fdp%2FB0976DSK6P%2Fref%3Dsr_1_316_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-316-spons%26psc%3D1,"Independently published (June 19, 2021)"
C++20 STL Cookbook: Leverage the latest features of the STL to solve real-world problems,4.6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07418632ZPX6FMAGSE8J&qualifier=1671165079&id=8562001978254698&widgetName=sp_mtf&url=%2F20-STL-Cookbook-Leverage-real-world%2Fdp%2F1803248718%2Fref%3Dsr_1_317_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-317-spons%26psc%3D1,"Packt Publishing (May 27, 2022)"
Machine Learning for Absolute Beginners: A Plain English Introduction (Third Edition) (Machine Learning with Python for Beginners Book 1),4.4,https://www.amazon.com/Machine-Learning-Absolute-Beginners-Introduction-ebook/dp/B08RWBSKQB/ref=sr_1_303?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165079&sprefix=data+science%2Caps%2C586&sr=8-303,"Scatterplot Press; 3rd edition (December 31, 2020)"
"Python Machine Learning for Beginners: Learning from scratch NumPy, Pandas, Matplotlib, Seaborn, Scikitlearn, and TensorFlow for Machine Learning and ... Learning & Data Science for Beginners)",4.4,https://www.amazon.com/Python-Machine-Learning-Beginners-Scikitlearn/dp/1734790156/ref=sr_1_296?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165079&sprefix=data+science%2Caps%2C586&sr=8-296,"AI Publishing LLC (October 23, 2020)"
Be Data Driven: How Organizations Can Harness the Power of Data,4.0,https://www.amazon.com/Be-Data-Driven-Organizations-Harness/dp/139860612X/ref=sr_1_294?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165079&sprefix=data+science%2Caps%2C586&sr=8-294,"Kogan Page; 1st edition (August 30, 2022)"
Machine Learning Design Interview: Machine Learning System Design Interview,3.4,https://www.amazon.com/Machine-Learning-Design-Interview-System/dp/B09YQWX59Z/ref=sr_1_268?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-268,"Independently published (April 29, 2022)"
"Analytics, Data Science, & Artificial Intelligence: Systems for Decision Support",4.3,https://www.amazon.com/Analytics-Data-Science-Artificial-Intelligence/dp/0135192013/ref=sr_1_269?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-269,"Pearson; 11th edition (February 11, 2019)"
Computer Science Unleashed: Harness the Power of Computational Systems (Code is Awesome),4.9,https://www.amazon.com/Computer-Science-Unleashed-Harness-Computational-ebook/dp/B098LR4G9T/ref=sr_1_266?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-266,"Code Energy (July 2, 2021)"
Hands-On Business Intelligence with Qlik Sense: Implement self-service data analytics with insights and guidance from Qlik Sense experts,3.7,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A024678233OI3I2T5K4RY&qualifier=1671165079&id=8562001978254698&widgetName=sp_atf_next&url=%2FHands-Business-Intelligence-Qlik-Sense%2Fdp%2F1789800943%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-290-spons%26psc%3D1,"Packt Publishing (February 28, 2019)"
"Extending Power BI with Python and R: Ingest, transform, enrich, and visualize data using the power of analytical languages",4.4,https://www.amazon.com/Extending-Power-Python-transform-analytical/dp/1801078203/ref=sr_1_263?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-263,"Packt Publishing (November 26, 2021)"
Data Science For Dummies,4.4,https://www.amazon.com/Data-Science-Dummies-Lillian-Pierson/dp/1118841557/ref=sr_1_261?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-261,"For Dummies; 1st edition (March 9, 2015)"
Cracking the Coding Interview: 189 Programming Questions and Solutions,4.7,https://www.amazon.com/Cracking-Coding-Interview-Programming-Questions/dp/0984782850/ref=sr_1_252?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-252,"CareerCup; 6th edition (July 1, 2015)"
The Machine Learning Solutions Architect Handbook: Create machine learning platforms to run solutions in an enterprise setting,4.6,https://www.amazon.com/Machine-Learning-Solutions-Architect-Handbook/dp/1801072167/ref=sr_1_250?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-250,"Packt Publishing (January 21, 2022)"
Data Science in Chemistry (De Gruyter Textbook),4.5,https://www.amazon.com/Data-Science-Chemistry-Gruyter-Textbook/dp/3110629399/ref=sr_1_251?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-251,"De Gruyter (November 23, 2020)"
"Data Science Interview: Prep for SQL, Panda, Python, R Language, Machine Learning, DBMS and RDBMS – And More – The Full Data Scientist Interview Handbook",4.7,https://www.amazon.com/Data-Science-Interview-Language-Scientist-ebook/dp/B09PX25VQ3/ref=sr_1_221?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-221,"Data Science Interview Books (January 5, 2022)"
The Handbook of Data Science and AI: Generate Value from Data with Machine Learning and Data Analytics,4.6,https://www.amazon.com/Handbook-Data-Science-AI-Analytics/dp/1569908869/ref=sr_1_218?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-218,"Hanser Publications (April 28, 2022)"
